# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:06:20 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08173900 Guadalupe Rv at Gonzales, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08173900
#            TS   parameter     statistic     Description
#        136613       00065     00003     Gage height, feet (Mean)
#        136614       00060     00003     Discharge, cubic feet per second (Mean)
#        173853       00060     00001     Discharge, cubic feet per second (Maximum)
#        173854       00060     00002     Discharge, cubic feet per second (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=08173900&ts_ids=136614,173853,173854,136613]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136613_00065_00003	136613_00065_00003_cd	136614_00060_00003	136614_00060_00003_cd	173853_00060_00001	173853_00060_00001_cd	173854_00060_00002	173854_00060_00002_cd
USGS	08173900	2002-06-27	11.91	A	570	A	676	A	397	A
USGS	08173900	2002-06-28	12.12	A	678	A	899	A	541	A
USGS	08173900	2002-06-29	12.08	A	656	A	789	A	516	A
USGS	08173900	2002-06-30	12.86	A	1100	A	1730	A	666	A
USGS	08173900	2002-07-01	23.17	A	7050	A	9780	A	1730	A
USGS	08173900	2002-07-02	28.51	A	10200	A	13100	A	8650	A
USGS	08173900	2002-07-03	36.79	A	26200	A	48000	A	13100	A
USGS	08173900	2002-07-04	40.61	A	42700	A	49400	A	34400	A
USGS	08173900	2002-07-05	38.48	A	26900	A	35100	A	18600	A
USGS	08173900	2002-07-06	39.15	A	30400	A	53800	A	18600	A
USGS	08173900	2002-07-07	42.10	A	50200	A	55000	A	45600	A
USGS	08173900	2002-07-08	41.01	A	41400	A	45900	A	36600	A
USGS	08173900	2002-07-09	39.21	A	30300	A	36600	A	23000	A
USGS	08173900	2002-07-10	35.99	A	18000	A	23000	A	15000	A
USGS	08173900	2002-07-11	32.94	A	13400	A	15000	A	12100	A
USGS	08173900	2002-07-12	29.17	A	10600	A	12100	A	8170	A
USGS	08173900	2002-07-13	25.26	A	8090	A	8260	A	7880	A
USGS	08173900	2002-07-14	24.07	A	7380	A	7880	A	7070	A
USGS	08173900	2002-07-15	23.24	A	6940	A	7090	A	6800	A
USGS	08173900	2002-07-16	23.73	A	7190	A	7780	A	6800	A
USGS	08173900	2002-07-17	26.78	A	9060	A	10800	A	7760	A
USGS	08173900	2002-07-18	30.52	A	11600	A	12100	A	10800	A
USGS	08173900	2002-07-19	30.12	A	11300	A	12100	A	9760	A
USGS	08173900	2002-07-20	26.23	A	8690	A	9760	A	7880	A
USGS	08173900	2002-07-21	23.57	A	7100	A	7880	A	6540	A
USGS	08173900	2002-07-22	22.03	A	6310	A	6540	A	6060	A
USGS	08173900	2002-07-23	20.93	A	5770	A	6060	A	5500	A
USGS	08173900	2002-07-24	19.92	A	5310	A	5500	A	5190	A
USGS	08173900	2002-07-25	19.13	A	4950	A	5200	A	4800	A
USGS	08173900	2002-07-26	18.83	A	4820	A	4980	A	4650	A
USGS	08173900	2002-07-27	18.39	A	4580	A	4710	A	4370	A
USGS	08173900	2002-07-28	17.76	A	4170	A	4370	A	4080	A
USGS	08173900	2002-07-29	17.42	A	3960	A	4090	A	3840	A
USGS	08173900	2002-07-30	16.89	A	3630	A	3860	A	3230	A
USGS	08173900	2002-07-31	16.41	A	3330	A	3430	A	3200	A
USGS	08173900	2002-08-01	17.95	A	4270	A	5180	A	3390	A
USGS	08173900	2002-08-02	17.62	A	4020	A	5410	A	2660	A
USGS	08173900	2002-08-03	16.10	A	3150	A	4170	A	2590	A
USGS	08173900	2002-08-04	16.13	A	3170	A	4330	A	2400	A
USGS	08173900	2002-08-05	16.12	A	3160	A	4350	A	2370	A
USGS	08173900	2002-08-06	15.76	A	2940	A	4060	A	2310	A
USGS	08173900	2002-08-07	15.61	A	2840	A	4010	A	2260	A
USGS	08173900	2002-08-08	15.45	A	2750	A	3790	A	2040	A
USGS	08173900	2002-08-09	15.56	A	2820	A	3860	A	2300	A
USGS	08173900	2002-08-10	15.31	A	2650	A	3760	A	1690	A
USGS	08173900	2002-08-11	15.21	A	2590	A	3630	A	1760	A
USGS	08173900	2002-08-12	17.49	A	4000	A	4900	A	1770	A
USGS	08173900	2002-08-13	19.08	A	4930	A	5070	A	4690	A
USGS	08173900	2002-08-14	19.45	A	5100	A	5160	A	5050	A
USGS	08173900	2002-08-15	19.53	A	5130	A	5220	A	5100	A
USGS	08173900	2002-08-16	19.83	A	5270	A	5500	A	5190	A
USGS	08173900	2002-08-17	21.13	A	5860	A	6130	A	5500	A
USGS	08173900	2002-08-18	21.69	A	6130	A	6170	A	6090	A
USGS	08173900	2002-08-19	21.72	A	6150	A	6190	A	6090	A
USGS	08173900	2002-08-20	21.64	A	6110	A	6140	A	6080	A
USGS	08173900	2002-08-21	21.70	A	6140	A	6170	A	6100	A
USGS	08173900	2002-08-22	21.69	A	6130	A	6160	A	6100	A
USGS	08173900	2002-08-23	21.67	A	6120	A	6140	A	6100	A
USGS	08173900	2002-08-24	21.62	A	6100	A	6140	A	6060	A
USGS	08173900	2002-08-25	21.60	A	6090	A	6110	A	6070	A
USGS	08173900	2002-08-26	21.58	A	6080	A	6110	A	6040	A
USGS	08173900	2002-08-27	21.53	A	6050	A	6090	A	6020	A
USGS	08173900	2002-08-28	21.50	A	6040	A	6050	A	6030	A
USGS	08173900	2002-08-29	21.47	A	6020	A	6040	A	6000	A
USGS	08173900	2002-08-30	21.46	A	6020	A	6050	A	5990	A
USGS	08173900	2002-08-31	21.47	A	6020	A	6070	A	5960	A
USGS	08173900	2002-09-01	21.46	A	6020	A	6050	A	5980	A
USGS	08173900	2002-09-02	21.43	A	6000	A	6040	A	5960	A
USGS	08173900	2002-09-03	21.35	A	5960	A	5980	A	5930	A
USGS	08173900	2002-09-04	21.81	A	6190	A	6520	A	5930	A
USGS	08173900	2002-09-05	20.90	A	5780	A	6510	A	4830	A
USGS	08173900	2002-09-06	21.12	A	5850	A	5920	A	5690	A
USGS	08173900	2002-09-07	21.74	A	6160	A	6330	A	5880	A
USGS	08173900	2002-09-08	22.09	A	6340	A	6570	A	6160	A
USGS	08173900	2002-09-09	21.28	A	5980	A	6560	A	5720	A
USGS	08173900	2002-09-10	21.50	A	6080	A	6300	A	5830	A
USGS	08173900	2002-09-11	20.72	A	5730	A	6270	A	4810	A
USGS	08173900	2002-09-12	21.29	A	5980	A	6020	A	5840	A
USGS	08173900	2002-09-13	21.26	A	5960	A	6010	A	5920	A
USGS	08173900	2002-09-14	21.21	A	5940	A	5950	A	5910	A
USGS	08173900	2002-09-15	21.19	A	5930	A	5950	A	5890	A
USGS	08173900	2002-09-16	21.22	A	5940	A	5980	A	5910	A
USGS	08173900	2002-09-17	21.23	A	5940	A	5970	A	5920	A
USGS	08173900	2002-09-18	21.19	A	5930	A	5950	A	5890	A
USGS	08173900	2002-09-19	21.07	A	5870	A	5890	A	5860	A
USGS	08173900	2002-09-20	21.23	A	5950	A	6130	A	5870	A
USGS	08173900	2002-09-21	21.68	A	6170	A	6210	A	6110	A
USGS	08173900	2002-09-22	21.29	A	5970	A	6120	A	5900	A
USGS	08173900	2002-09-23	21.00	A	5840	A	5920	A	5710	A
USGS	08173900	2002-09-24	18.80	A	4800	A	5710	A	3930	A
USGS	08173900	2002-09-25	15.42	A	2810	A	3930	A	2310	A
USGS	08173900	2002-09-26	14.17	A	2010	A	2310	A	1740	A
USGS	08173900	2002-09-27	13.70	A	1680	A	1900	A	1460	A
USGS	08173900	2002-09-28	13.25	A	1390	A	1600	A	1280	A
USGS	08173900	2002-09-29	13.39	A	1480	A	1540	A	1410	A
USGS	08173900	2002-09-30	13.20	A	1360	A	1500	A	1300	A
USGS	08173900	2002-10-01	13.25	A	1390	A	1470	A	1290	A
USGS	08173900	2002-10-02	13.12	A	1310	A	1360	A	1250	A
USGS	08173900	2002-10-03	13.15	A	1330	A	1460	A	1200	A
USGS	08173900	2002-10-04	12.98	A	1220	A	1360	A	994	A
USGS	08173900	2002-10-05	13.00	A	1230	A	1290	A	1170	A
USGS	08173900	2002-10-06	12.87	A	1150	A	1260	A	905	A
USGS	08173900	2002-10-07	12.89	A	1170	A	1290	A	940	A
USGS	08173900	2002-10-08	13.36	A	1460	A	1930	A	1150	A
USGS	08173900	2002-10-09	18.83	A	4510	A	10900	A	1260	A
USGS	08173900	2002-10-10	38.23	A	28000	A	37200	A	10900	A
USGS	08173900	2002-10-11	28.54	A	11800	A	28600	A	4440	A
USGS	08173900	2002-10-12	16.85	A	3630	A	4440	A	3260	A
USGS	08173900	2002-10-13	17.11	A	3780	A	3980	A	3280	A
USGS	08173900	2002-10-14	15.88	A	3060	A	3710	A	2710	A
USGS	08173900	2002-10-15	14.24	A	2050	A	2710	A	1630	A
USGS	08173900	2002-10-16	13.42	A	1500	A	1690	A	1380	A
USGS	08173900	2002-10-17	12.91	A	1170	A	1380	A	964	A
USGS	08173900	2002-10-18	12.79	A	1100	A	1260	A	905	A
USGS	08173900	2002-10-19	14.40	A	2160	A	2720	A	1250	A
USGS	08173900	2002-10-20	17.13	A	3810	A	4570	A	2720	A
USGS	08173900	2002-10-21	17.34	A	3920	A	4260	A	3460	A
USGS	08173900	2002-10-22	16.69	A	3530	A	4480	A	3400	A
USGS	08173900	2002-10-23	25.54	A	8260	A	11300	A	4480	A
USGS	08173900	2002-10-24	33.21	A	13600	A	16000	A	11300	A
USGS	08173900	2002-10-25	35.82	A	17400	A	28000	A	15100	A
USGS	08173900	2002-10-26	38.36	A	25600	A	32600	A	14300	A
USGS	08173900	2002-10-27	28.79	A	10300	A	14300	A	6510	A
USGS	08173900	2002-10-28	20.48	A	5510	A	6510	A	5030	A
USGS	08173900	2002-10-29	18.72	A	4730	A	5030	A	4490	A
USGS	08173900	2002-10-30	17.83	A	4200	A	4490	A	3930	A
USGS	08173900	2002-10-31	18.03	A	4260	A	5430	A	3740	A
USGS	08173900	2002-11-01	20.85	A	5670	A	5770	A	5430	A
USGS	08173900	2002-11-02	21.13	A	5790	A	5890	A	5750	A
USGS	08173900	2002-11-03	21.17	A	5810	A	5880	A	5720	A
USGS	08173900	2002-11-04	26.25	A	8710	A	14600	A	5850	A
USGS	08173900	2002-11-05	39.41	A	31500	A	46400	A	14600	A
USGS	08173900	2002-11-06	41.06	A	40400	A	47400	A	27500	A
USGS	08173900	2002-11-07	33.50	A	15300	A	27500	A	8460	A
USGS	08173900	2002-11-08	22.57	A	6480	A	8460	A	5700	A
USGS	08173900	2002-11-09	20.36	A	5460	A	5700	A	5220	A
USGS	08173900	2002-11-10	19.38	A	5040	A	5220	A	4870	A
USGS	08173900	2002-11-11	18.72	A	4750	A	5010	A	4600	A
USGS	08173900	2002-11-12	21.43	A	5930	A	6220	A	5010	A
USGS	08173900	2002-11-13	22.08	A	6230	A	6320	A	6170	A
USGS	08173900	2002-11-14	21.85	A	6120	A	6180	A	6090	A
USGS	08173900	2002-11-15	21.74	A	6060	A	6110	A	6020	A
USGS	08173900	2002-11-16	21.53	A	5970	A	6030	A	5830	A
USGS	08173900	2002-11-17	18.28	A	4380	A	5830	A	3540	A
USGS	08173900	2002-11-18	17.46	A	3960	A	4300	A	3590	A
USGS	08173900	2002-11-19	17.33	A	3880	A	4440	A	3510	A
USGS	08173900	2002-11-20	16.46	A	3350	A	4220	A	3050	A
USGS	08173900	2002-11-21	15.95	A	3030	A	3160	A	2930	A
USGS	08173900	2002-11-22	15.27	A	2620	A	2940	A	2110	A
USGS	08173900	2002-11-23	15.33	A	2670	A	2740	A	2310	A
USGS	08173900	2002-11-24	15.19	A	2580	A	2740	A	2410	A
USGS	08173900	2002-11-25	14.86	A	2370	A	2470	A	2290	A
USGS	08173900	2002-11-26	14.93	A	2420	A	2540	A	2270	A
USGS	08173900	2002-11-27	14.87	A	2370	A	2530	A	2260	A
USGS	08173900	2002-11-28	14.73	A	2280	A	2590	A	1930	A
USGS	08173900	2002-11-29	15.46	A	2750	A	3360	A	2540	A
USGS	08173900	2002-11-30	16.78	A	3540	A	3580	A	3360	A
USGS	08173900	2002-12-01	16.86	A	3590	A	3620	A	3550	A
USGS	08173900	2002-12-02	16.91	A	3620	A	3720	A	3570	A
USGS	08173900	2002-12-03	16.21	A	3200	A	3590	A	2760	A
USGS	08173900	2002-12-04	15.55	A	2800	A	4270	A	2620	A
USGS	08173900	2002-12-05	26.57	A	8850	A	11200	A	4270	A
USGS	08173900	2002-12-06	24.01	A	7380	A	10900	A	4580	A
USGS	08173900	2002-12-07	16.70	A	3500	A	4580	A	2970	A
USGS	08173900	2002-12-08	15.63	A	2850	A	2980	A	2770	A
USGS	08173900	2002-12-09	15.76	A	2930	A	3610	A	2620	A
USGS	08173900	2002-12-10	20.51	A	5490	A	7250	A	3610	A
USGS	08173900	2002-12-11	22.11	A	6250	A	6890	A	5470	A
USGS	08173900	2002-12-12	20.01	A	5310	A	5900	A	4860	A
USGS	08173900	2002-12-13	20.69	A	5600	A	6060	A	5240	A
USGS	08173900	2002-12-14	20.81	A	5650	A	6080	A	4900	A
USGS	08173900	2002-12-15	17.67	A	4090	A	4900	A	3470	A
USGS	08173900	2002-12-16	16.38	A	3290	A	3470	A	3090	A
USGS	08173900	2002-12-17	15.81	A	2950	A	3140	A	2280	A
USGS	08173900	2002-12-18	15.34	A	2670	A	3020	A	2180	A
USGS	08173900	2002-12-19	15.55	A	2800	A	3030	A	2570	A
USGS	08173900	2002-12-20	15.13	A	2540	A	2790	A	2190	A
USGS	08173900	2002-12-21	14.66	A	2240	A:e	2520	A	1960	A
USGS	08173900	2002-12-22			2500	A:e				
USGS	08173900	2002-12-23			5000	A:e				
USGS	08173900	2002-12-24			6000	A:e				
USGS	08173900	2002-12-25			5000	A:e				
USGS	08173900	2002-12-26	17.60	A	4050	A:e	4390	A	3780	A
USGS	08173900	2002-12-27	17.04	A	3700	A	4290	A	3530	A
USGS	08173900	2002-12-28	18.87	A	4800	A	4980	A	4290	A
USGS	08173900	2002-12-29	19.34	A	5020	A	5100	A	4930	A
USGS	08173900	2002-12-30	19.37	A	5030	A	5240	A	4980	A
USGS	08173900	2002-12-31	21.88	A	6160	A	7220	A	5240	A
USGS	08173900	2003-01-01	24.12	A	7220	A	7470	A	6530	A
USGS	08173900	2003-01-02	19.44	A	4980	A	6530	A	3880	A
USGS	08173900	2003-01-03	17.60	A	4060	A	4170	A	3890	A
USGS	08173900	2003-01-04	17.37	A	3910	A	3970	A	3880	A
USGS	08173900	2003-01-05	17.41	A	3940	A	3980	A	3910	A
USGS	08173900	2003-01-06	17.37	A	3920	A	3990	A	3810	A
USGS	08173900	2003-01-07	16.37	A	3300	A	3810	A	2800	A
USGS	08173900	2003-01-08	15.22	A	2620	A	2800	A	2510	A
USGS	08173900	2003-01-09	14.93	A	2430	A	2600	A	2190	A
USGS	08173900	2003-01-10	14.55	A	2170	A	2500	A	1780	A
USGS	08173900	2003-01-11	14.37	A	2050	A	2190	A	1900	A
USGS	08173900	2003-01-12	14.86	A	2370	A	3200	A	1900	A
USGS	08173900	2003-01-13	17.90	A	4190	A	5370	A	3200	A
USGS	08173900	2003-01-14	18.96	A	4820	A	5320	A	4120	A
USGS	08173900	2003-01-15	16.71	A	3500	A	4120	A	3140	A
USGS	08173900	2003-01-16	15.55	A	2820	A	3140	A	2700	A
USGS	08173900	2003-01-17	15.02	A	2490	A	2700	A	2280	A
USGS	08173900	2003-01-18	14.67	A	2250	A	2440	A	2060	A
USGS	08173900	2003-01-19	14.63	A	2230	A	2350	A	2060	A
USGS	08173900	2003-01-20	14.51	A	2150	A	2290	A	1920	A
USGS	08173900	2003-01-21	14.57	A	2190	A	2420	A	1970	A
USGS	08173900	2003-01-22	14.36	A	2050	A	2240	A	1870	A
USGS	08173900	2003-01-23	14.30	A	2000	A	2210	A	1800	A
USGS	08173900	2003-01-24	14.19	A	1930	A	2110	A	1780	A
USGS	08173900	2003-01-25	14.05	A	1830	A	1950	A	1750	A
USGS	08173900	2003-01-26	14.16	A	1910	A	2100	A	1670	A
USGS	08173900	2003-01-27	14.17	A	1920	A	2070	A	1830	A
USGS	08173900	2003-01-28	14.13	A	1890	A	2120	A	1680	A
USGS	08173900	2003-01-29	14.25	A	1970	A	2130	A	1870	A
USGS	08173900	2003-01-30	14.15	A	1900	A	2060	A	1820	A
USGS	08173900	2003-01-31	14.05	A	1830	A	2040	A	1670	A
USGS	08173900	2003-02-01	14.00	A	1800	A	2040	A	1630	A
USGS	08173900	2003-02-02	14.02	A	1810	A	2060	A	1620	A
USGS	08173900	2003-02-03	14.06	A	1840	A	2080	A	1620	A
USGS	08173900	2003-02-04	13.76	A	1630	A	1820	A	1570	A
USGS	08173900	2003-02-05	13.98	A	1780	A	1940	A	1570	A
USGS	08173900	2003-02-06	13.99	A	1790	A	2050	A	1570	A
USGS	08173900	2003-02-07	13.94	A	1750	A	1930	A	1590	A
USGS	08173900	2003-02-08	14.08	A	1850	A	2030	A	1770	A
USGS	08173900	2003-02-09	14.00	A	1800	A	2020	A	1620	A
USGS	08173900	2003-02-10	14.06	A	1840	A	2040	A	1600	A
USGS	08173900	2003-02-11	13.78	A	1640	A	1840	A	1570	A
USGS	08173900	2003-02-12	13.91	A	1730	A	1850	A	1640	A
USGS	08173900	2003-02-13	13.90	A	1720	A	1800	A	1680	A
USGS	08173900	2003-02-14	13.94	A	1750	A	1980	A	1550	A
USGS	08173900	2003-02-15	14.46	A	2110	A	2790	A	1910	A
USGS	08173900	2003-02-16	18.16	A	4400	A	4940	A	2790	A
USGS	08173900	2003-02-17	19.25	A	4980	A	5020	A	4940	A
USGS	08173900	2003-02-18	19.40	A	5040	A	5080	A	4990	A
USGS	08173900	2003-02-19	19.31	A	5000	A	5070	A	4440	A
USGS	08173900	2003-02-20	17.74	A	4020	A	8000	A	2910	A
USGS	08173900	2003-02-21	31.98	A	13600	A	25800	A	8000	A
USGS	08173900	2003-02-22	37.20	A	21200	A	27900	A	14400	A
USGS	08173900	2003-02-23	31.19	A	11900	A	14400	A	8750	A
USGS	08173900	2003-02-24	22.73	A	6560	A	8750	A	5870	A
USGS	08173900	2003-02-25	18.99	A	4800	A	5870	A	3670	A
USGS	08173900	2003-02-26	16.49	A	3380	A	3670	A	3090	A
USGS	08173900	2003-02-27	16.58	A	3440	A	3560	A	3190	A
USGS	08173900	2003-02-28	16.33	A	3280	A	3530	A	3040	A
USGS	08173900	2003-03-01	16.03	A	3100	A	3230	A	2960	A
USGS	08173900	2003-03-02	15.69	A	2910	A	3080	A	2790	A
USGS	08173900	2003-03-03	16.15	A	3180	A:e	4140	A	2770	A
USGS	08173900	2003-03-04	20.35	A	5450	A	6400	A	4140	A
USGS	08173900	2003-03-05	22.58	A	6470	A	6600	A	6300	A
USGS	08173900	2003-03-06	21.76	A	6080	A	6300	A	5910	A
USGS	08173900	2003-03-07	21.21	A	5820	A	5920	A	5740	A
USGS	08173900	2003-03-08	20.92	A	5700	A	5750	A	5660	A
USGS	08173900	2003-03-09	20.78	A	5640	A	5670	A	5610	A
USGS	08173900	2003-03-10	20.66	A	5590	A	5620	A	5560	A
USGS	08173900	2003-03-11	20.53	A	5530	A	5630	A	4920	A
USGS	08173900	2003-03-12	16.56	A	3430	A	4920	A	3070	A
USGS	08173900	2003-03-13	15.58	A	2840	A	3080	A	2650	A
USGS	08173900	2003-03-14	15.05	A	2530	A	2650	A	2450	A
USGS	08173900	2003-03-15	14.86	A	2400	A	2600	A	2210	A
USGS	08173900	2003-03-16	14.68	A	2280	A	2450	A	2130	A
USGS	08173900	2003-03-17	14.65	A	2260	A	2440	A	2080	A
USGS	08173900	2003-03-18	14.47	A	2140	A	2350	A	2040	A
USGS	08173900	2003-03-19	14.33	A	2050	A	2330	A	1960	A
USGS	08173900	2003-03-20	15.08	A	2550	A	2690	A	2330	A
USGS	08173900	2003-03-21	14.86	A	2390	A	2750	A	1660	A
USGS	08173900	2003-03-22	13.32	A	1360	A	1660	A	1120	A
USGS	08173900	2003-03-23	14.02	A	1830	A	1990	A	1640	A
USGS	08173900	2003-03-24	14.06	A	1860	A	2020	A	1750	A
USGS	08173900	2003-03-25	14.09	A	1870	A	2030	A	1750	A
USGS	08173900	2003-03-26	14.09	A	1870	A	2060	A	1750	A
USGS	08173900	2003-03-27	13.98	A	1790	A	1970	A	1730	A
USGS	08173900	2003-03-28	14.00	A	1800	A	1900	A	1700	A
USGS	08173900	2003-03-29	13.99	A	1790	A	1950	A	1690	A
USGS	08173900	2003-03-30	13.86	A	1700	A	1820	A	1560	A
USGS	08173900	2003-03-31	13.79	A	1640	A:e	1770	A	1580	A
USGS	08173900	2003-04-01	13.88	A	1700	A	1840	A	1580	A
USGS	08173900	2003-04-02	14.22	A	1940	A	2230	A	1630	A
USGS	08173900	2003-04-03	14.97	A	2430	A	2810	A	2220	A
USGS	08173900	2003-04-04	16.34	A	3260	A	3390	A	2710	A
USGS	08173900	2003-04-05	15.64	A	2840	A	3350	A	2280	A
USGS	08173900	2003-04-06	14.77	A	2290	A	2620	A	2230	A
USGS	08173900	2003-04-07	16.29	A	3230	A	3340	A	2620	A
USGS	08173900	2003-04-08	16.47	A	3330	A	3350	A	3290	A
USGS	08173900	2003-04-09	15.16	A	2510	A	3290	A	1390	A
USGS	08173900	2003-04-10	13.44	A	1380	A	1460	A	1220	A
USGS	08173900	2003-04-11	13.66	A	1520	A	1690	A	1440	A
USGS	08173900	2003-04-12	13.68	A	1520	A	1670	A	1240	A
USGS	08173900	2003-04-13	13.70	A	1530	A	1670	A	1370	A
USGS	08173900	2003-04-14	13.57	A	1440	A	1590	A	1370	A
USGS	08173900	2003-04-15	13.75	A	1560	A	1850	A	1370	A
USGS	08173900	2003-04-16	13.50	A	1400	A	1510	A	1280	A
USGS	08173900	2003-04-17	13.40	A	1330	A	1520	A	1200	A
USGS	08173900	2003-04-18	13.61	A	1460	A	1550	A	1350	A
USGS	08173900	2003-04-19	13.47	A	1360	A	1490	A	1330	A
USGS	08173900	2003-04-20	13.48	A	1370	A	1490	A	1320	A
USGS	08173900	2003-04-21	13.43	A	1330	A	1490	A	988	A
USGS	08173900	2003-04-22	13.55	A	1400	A	1610	A	1300	A
USGS	08173900	2003-04-23	13.49	A	1360	A	1460	A	1310	A
USGS	08173900	2003-04-24	13.56	A	1400	A	1560	A	1240	A
USGS	08173900	2003-04-25	13.40	A	1300	A	1500	A	1170	A
USGS	08173900	2003-04-26	13.43	A	1310	A	1420	A	1250	A
USGS	08173900	2003-04-27	13.26	A	1210	A	1320	A	923	A
USGS	08173900	2003-04-28	13.46	A	1330	A	1570	A	1250	A
USGS	08173900	2003-04-29	13.32	A	1240	A	1270	A	1220	A
USGS	08173900	2003-04-30	13.29	A	1220	A	1230	A	1210	A
USGS	08173900	2003-05-01	13.26	A	1190	A	1340	A	882	A
USGS	08173900	2003-05-02	13.34	A	1240	A	1350	A	1210	A
USGS	08173900	2003-05-03	13.39	A	1260	A	1440	A	1190	A
USGS	08173900	2003-05-04	13.78	A	1510	A	1720	A	1310	A
USGS	08173900	2003-05-05	14.21	A	1790	A	1930	A	1720	A
USGS	08173900	2003-05-06	14.19	A	1780	A	1800	A	1770	A
USGS	08173900	2003-05-07	14.21	A	1800	A	1810	A	1790	A
USGS	08173900	2003-05-08	14.14	A	1750	A	1800	A	1690	A
USGS	08173900	2003-05-09	14.07	A	1700	A	1810	A	1360	A
USGS	08173900	2003-05-10	14.04	A	1680	A	1820	A	1520	A
USGS	08173900	2003-05-11	13.79	A	1500	A	1520	A	1490	A
USGS	08173900	2003-05-12	13.65	A	1420	A	1500	A	1160	A
USGS	08173900	2003-05-13	13.78	A	1500	A	1700	A	1360	A
USGS	08173900	2003-05-14	13.70	A	1440	A	1610	A	1260	A
USGS	08173900	2003-05-15	13.57	A	1360	A	1530	A	1250	A
USGS	08173900	2003-05-16	13.32	A	1210	A	1450	A	1020	A
USGS	08173900	2003-05-17	13.24	A	1160	A	1370	A	905	A
USGS	08173900	2003-05-18	13.30	A	1200	A	1330	A	1120	A
USGS	08173900	2003-05-19	13.22	A	1150	A	1280	A	988	A
USGS	08173900	2003-05-20	13.27	A	1170	A	1420	A	1040	A
USGS	08173900	2003-05-21	13.12	A	1080	A	1210	A	1010	A
USGS	08173900	2003-05-22	13.22	A	1140	A	1250	A	1080	A
USGS	08173900	2003-05-23	13.14	A	1090	A	1170	A	1060	A
USGS	08173900	2003-05-24	13.10	A	1070	A	1080	A	1060	A
USGS	08173900	2003-05-25	12.95	A	970	A	1080	A	854	A
USGS	08173900	2003-05-26	13.12	A	1070	A	1090	A	1040	A
USGS	08173900	2003-05-27	12.85	A	918	A	1080	A	666	A
USGS	08173900	2003-05-28	13.19	A	1120	A	1360	A	1020	A
USGS	08173900	2003-05-29	12.91	A	947	A	1070	A	747	A
USGS	08173900	2003-05-30	12.68	A	815	A	888	A	767	A
USGS	08173900	2003-05-31	12.84	A	898	A	982	A	860	A
USGS	08173900	2003-06-01	12.78	A	863	A	871	A	843	A
USGS	08173900	2003-06-02	12.71	A	829	A	1040	A	752	A
USGS	08173900	2003-06-03	13.01	A	1000	A	1140	A	810	A
USGS	08173900	2003-06-04	12.70	A	823	A	837	A	805	A
USGS	08173900	2003-06-05	13.33	A	1200	A	1380	A	826	A
USGS	08173900	2003-06-06	13.63	A	1400	A	2040	A	1040	A
USGS	08173900	2003-06-07	13.76	A	1480	A	2060	A	1160	A
USGS	08173900	2003-06-08	13.19	A	1110	A	1210	A	1020	A
USGS	08173900	2003-06-09	12.82	A	891	A	1020	A	711	A
USGS	08173900	2003-06-10	12.83	A	889	A	982	A	657	A
USGS	08173900	2003-06-11	12.87	A	911	A	994	A	865	A
USGS	08173900	2003-06-12	12.88	A	917	A	970	A	860	A
USGS	08173900	2003-06-13	12.83	A	890	A	958	A	762	A
USGS	08173900	2003-06-14	13.03	A	1010	A	1120	A	905	A
USGS	08173900	2003-06-15	13.89	A	1560	A	1800	A	1020	A
USGS	08173900	2003-06-16	13.69	A	1430	A	1830	A	982	A
USGS	08173900	2003-06-17	13.68	A	1420	A	1840	A	1090	A
USGS	08173900	2003-06-18	13.85	A	1520	A	1820	A	1310	A
USGS	08173900	2003-06-19	13.85	A	1520	A	1540	A	1460	A
USGS	08173900	2003-06-20	13.64	A	1390	A	1530	A	1150	A
USGS	08173900	2003-06-21	13.64	A	1390	A	1600	A	1160	A
USGS	08173900	2003-06-22	13.36	A	1210	A	1330	A	1100	A
USGS	08173900	2003-06-23	13.47	A	1270	A	1440	A	994	A
USGS	08173900	2003-06-24	13.84	A	1510	A	1660	A	1390	A
USGS	08173900	2003-06-25	13.54	A	1320	A	1390	A	1260	A
USGS	08173900	2003-06-26	13.24	A	1140	A	1380	A	1010	A
USGS	08173900	2003-06-27	13.08	A	1040	A	1200	A	871	A
USGS	08173900	2003-06-28	12.78	A	868	A	964	A	789	A
USGS	08173900	2003-06-29	12.91	A	942	A	1020	A	877	A
USGS	08173900	2003-06-30	13.00	A	999	A	1160	A	877	A
USGS	08173900	2003-07-01	12.89	A	941	A	1000	A	871	A
USGS	08173900	2003-07-02	12.84	A	914	A	970	A	871	A
USGS	08173900	2003-07-03	12.91	A	959	A	1120	A	865	A
USGS	08173900	2003-07-04	12.99	A	1010	A	1170	A	888	A
