# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:11:12 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08175800 Guadalupe Rv at Cuero, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08175800
#            TS   parameter     statistic     Description
#        136626       00060     00001     Discharge, cubic feet per second (Maximum)
#        136627       00060     00002     Discharge, cubic feet per second (Minimum)
#        136629       00065     00001     Gage height, feet (Maximum)
#        136630       00065     00002     Gage height, feet (Minimum)
#        136631       00065     00003     Gage height, feet (Mean)
#        325715       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	136626_00060_00001	136626_00060_00001_cd	136627_00060_00002	136627_00060_00002_cd	136629_00065_00001	136629_00065_00001_cd	136630_00065_00002	136630_00065_00002_cd	136631_00065_00003	136631_00065_00003_cd	325715_00060_00003	325715_00060_00003_cd
USGS	08175800	1989-04-23											789	A
USGS	08175800	1989-04-24											589	A
USGS	08175800	1989-04-25											587	A
USGS	08175800	1989-04-26											596	A
USGS	08175800	1989-04-27											541	A
USGS	08175800	1989-04-28											537	A
USGS	08175800	1989-04-29											534	A
USGS	08175800	1989-04-30											540	A
USGS	08175800	1989-05-01											627	A
USGS	08175800	1989-05-02											867	A
USGS	08175800	1989-05-03											837	A
USGS	08175800	1989-05-04											613	A
USGS	08175800	1989-05-05											559	A
USGS	08175800	1989-05-06											735	A
USGS	08175800	1989-05-07											782	A
USGS	08175800	1989-05-08											905	A
USGS	08175800	1989-05-09											689	A
USGS	08175800	1989-05-10											585	A
USGS	08175800	1989-05-11											651	A
USGS	08175800	1989-05-12											2400	A
USGS	08175800	1989-05-13											2040	A
USGS	08175800	1989-05-14											1560	A
USGS	08175800	1989-05-15											2310	A
USGS	08175800	1989-05-16											1680	A
USGS	08175800	1989-05-17											2070	A
USGS	08175800	1989-05-18											3280	A
USGS	08175800	1989-05-19											2610	A
USGS	08175800	1989-05-20											3970	A
USGS	08175800	1989-05-21											2700	A
USGS	08175800	1989-05-22											1300	A
USGS	08175800	1989-05-23											1030	A
USGS	08175800	1989-05-24											966	A
USGS	08175800	1989-05-25											835	A
USGS	08175800	1989-05-26											792	A
USGS	08175800	1989-05-27											721	A
USGS	08175800	1989-05-28											714	A
USGS	08175800	1989-05-29											659	A
USGS	08175800	1989-05-30											638	A
USGS	08175800	1989-05-31											623	A
USGS	08175800	1989-06-01											603	A
USGS	08175800	1989-06-02											588	A
USGS	08175800	1989-06-03											514	A
USGS	08175800	1989-06-04											487	A
USGS	08175800	1989-06-05											508	A
USGS	08175800	1989-06-06											463	A
USGS	08175800	1989-06-07											486	A
USGS	08175800	1989-06-08											451	A
USGS	08175800	1989-06-09											470	A
USGS	08175800	1989-06-10											473	A
USGS	08175800	1989-06-11											458	A
USGS	08175800	1989-06-12											646	A
USGS	08175800	1989-06-13											1280	A
USGS	08175800	1989-06-14											892	A
USGS	08175800	1989-06-15											828	A
USGS	08175800	1989-06-16											1190	A
USGS	08175800	1989-06-17											1230	A
USGS	08175800	1989-06-18											851	A
USGS	08175800	1989-06-19											666	A
USGS	08175800	1989-06-20											626	A
USGS	08175800	1989-06-21											612	A
USGS	08175800	1989-06-22											588	A
USGS	08175800	1989-06-23											530	A
USGS	08175800	1989-06-24											557	A
USGS	08175800	1989-06-25											440	A
USGS	08175800	1989-06-26											472	A
USGS	08175800	1989-06-27											471	A
USGS	08175800	1989-06-28											502	A
USGS	08175800	1989-06-29											471	A
USGS	08175800	1989-06-30											460	A
USGS	08175800	1989-07-01											462	A
USGS	08175800	1989-07-02											441	A
USGS	08175800	1989-07-03											444	A
USGS	08175800	1989-07-04											393	A
USGS	08175800	1989-07-05											440	A
USGS	08175800	1989-07-06											374	A
USGS	08175800	1989-07-07											421	A
USGS	08175800	1989-07-08											408	A
USGS	08175800	1989-07-09											360	A
USGS	08175800	1989-07-10											377	A
USGS	08175800	1989-07-11											392	A
USGS	08175800	1989-07-12											329	A
USGS	08175800	1989-07-13											308	A
USGS	08175800	1989-07-14											294	A
USGS	08175800	1989-07-15											302	A
USGS	08175800	1989-07-16											306	A
USGS	08175800	1989-07-17											300	A
USGS	08175800	1989-07-18											295	A
USGS	08175800	1989-07-19											301	A
USGS	08175800	1989-07-20											305	A
USGS	08175800	1989-07-21											306	A
USGS	08175800	1989-07-22											288	A
USGS	08175800	1989-07-23											278	A
USGS	08175800	1989-07-24											191	A
USGS	08175800	1989-07-25											169	A
USGS	08175800	1989-07-26											197	A
USGS	08175800	1989-07-27											298	A
USGS	08175800	1989-07-28											307	A
USGS	08175800	1989-07-29											225	A
USGS	08175800	1989-07-30											260	A
USGS	08175800	1989-07-31											238	A
USGS	08175800	1989-08-01											262	A
USGS	08175800	1989-08-02											240	A
USGS	08175800	1989-08-03											199	A
USGS	08175800	1989-08-04											182	A
USGS	08175800	1989-08-05											180	A
USGS	08175800	1989-08-06											154	A
USGS	08175800	1989-08-07											170	A
USGS	08175800	1989-08-08											164	A
USGS	08175800	1989-08-09											143	A
USGS	08175800	1989-08-10											108	A
USGS	08175800	1989-08-11											149	A
USGS	08175800	1989-08-12											167	A
USGS	08175800	1989-08-13											175	A
USGS	08175800	1989-08-14											183	A
USGS	08175800	1989-08-15											182	A
USGS	08175800	1989-08-16											173	A
USGS	08175800	1989-08-17											173	A
USGS	08175800	1989-08-18											171	A
USGS	08175800	1989-08-19											146	A
USGS	08175800	1989-08-20											146	A
USGS	08175800	1989-08-21											153	A
USGS	08175800	1989-08-22											205	A
USGS	08175800	1989-08-23											166	A
USGS	08175800	1989-08-24											76.0	A
USGS	08175800	1989-08-25											246	A
USGS	08175800	1989-08-26											201	A
USGS	08175800	1989-08-27											82.0	A
USGS	08175800	1989-08-28											83.0	A
USGS	08175800	1989-08-29											118	A
USGS	08175800	1989-08-30											104	A
USGS	08175800	1989-08-31											182	A
USGS	08175800	1989-09-01											160	A
USGS	08175800	1989-09-02											77.0	A
USGS	08175800	1989-09-03											79.0	A
USGS	08175800	1989-09-04											80.0	A
USGS	08175800	1989-09-05											96.0	A
USGS	08175800	1989-09-06											106	A
USGS	08175800	1989-09-07											303	A
USGS	08175800	1989-09-08											131	A
USGS	08175800	1989-09-09											131	A
USGS	08175800	1989-09-10											165	A
USGS	08175800	1989-09-11											149	A
USGS	08175800	1989-09-12											147	A
USGS	08175800	1989-09-13											122	A
USGS	08175800	1989-09-14											136	A
USGS	08175800	1989-09-15											274	A
USGS	08175800	1989-09-16											155	A
USGS	08175800	1989-09-17											167	A
USGS	08175800	1989-09-18											122	A
USGS	08175800	1989-09-19											179	A
USGS	08175800	1989-09-20											188	A
USGS	08175800	1989-09-21											184	A
USGS	08175800	1989-09-22											160	A
USGS	08175800	1989-09-23											137	A
USGS	08175800	1989-09-24											235	A
USGS	08175800	1989-09-25											159	A
USGS	08175800	1989-09-26											155	A
USGS	08175800	1989-09-27											154	A
USGS	08175800	1989-09-28											137	A
USGS	08175800	1989-09-29											129	A
USGS	08175800	1989-09-30											128	A
USGS	08175800	1989-10-01											129	A
USGS	08175800	1989-10-02											133	A
USGS	08175800	1989-10-03											103	A
USGS	08175800	1989-10-04											211	A
USGS	08175800	1989-10-05											179	A
USGS	08175800	1989-10-06											121	A
USGS	08175800	1989-10-07											205	A
USGS	08175800	1989-10-08											337	A
USGS	08175800	1989-10-09											372	A
USGS	08175800	1989-10-10											272	A
USGS	08175800	1989-10-11											411	A
USGS	08175800	1989-10-12											280	A
USGS	08175800	1989-10-13											166	A
USGS	08175800	1989-10-14											231	A
USGS	08175800	1989-10-15											220	A
USGS	08175800	1989-10-16											223	A
USGS	08175800	1989-10-17											268	A
USGS	08175800	1989-10-18											270	A
USGS	08175800	1989-10-19											247	A
USGS	08175800	1989-10-20											218	A
USGS	08175800	1989-10-21											166	A
USGS	08175800	1989-10-22											235	A
USGS	08175800	1989-10-23											276	A
USGS	08175800	1989-10-24											267	A
USGS	08175800	1989-10-25											262	A
USGS	08175800	1989-10-26											268	A
USGS	08175800	1989-10-27											325	A
USGS	08175800	1989-10-28											229	A
USGS	08175800	1989-10-29											263	A
USGS	08175800	1989-10-30											294	A
USGS	08175800	1989-10-31											321	A
USGS	08175800	1989-11-01											386	A
USGS	08175800	1989-11-02											528	A
USGS	08175800	1989-11-03											269	A
USGS	08175800	1989-11-04											364	A
USGS	08175800	1989-11-05											422	A
USGS	08175800	1989-11-06											274	A
USGS	08175800	1989-11-07											344	A
USGS	08175800	1989-11-08											307	A
USGS	08175800	1989-11-09											391	A
USGS	08175800	1989-11-10											322	A
USGS	08175800	1989-11-11											391	A
USGS	08175800	1989-11-12											367	A
USGS	08175800	1989-11-13											407	A
USGS	08175800	1989-11-14											408	A
USGS	08175800	1989-11-15											369	A
USGS	08175800	1989-11-16											465	A
USGS	08175800	1989-11-17											405	A
USGS	08175800	1989-11-18											394	A
USGS	08175800	1989-11-19											449	A
USGS	08175800	1989-11-20											452	A
USGS	08175800	1989-11-21											442	A
USGS	08175800	1989-11-22											456	A
USGS	08175800	1989-11-23											472	A
USGS	08175800	1989-11-24											515	A
USGS	08175800	1989-11-25											521	A
USGS	08175800	1989-11-26											489	A
USGS	08175800	1989-11-27											438	A
USGS	08175800	1989-11-28											411	A
USGS	08175800	1989-11-29											421	A
USGS	08175800	1989-11-30											450	A
USGS	08175800	1989-12-01											444	A
USGS	08175800	1989-12-02											453	A
USGS	08175800	1989-12-03											438	A
USGS	08175800	1989-12-04											464	A
USGS	08175800	1989-12-05											438	A
USGS	08175800	1989-12-06											458	A
USGS	08175800	1989-12-07											501	A
USGS	08175800	1989-12-08											354	A
USGS	08175800	1989-12-09											471	A
USGS	08175800	1989-12-10											440	A
USGS	08175800	1989-12-11											400	A
USGS	08175800	1989-12-12											435	A
USGS	08175800	1989-12-13											439	A
USGS	08175800	1989-12-14											426	A
USGS	08175800	1989-12-15											382	A
USGS	08175800	1989-12-16											409	A
USGS	08175800	1989-12-17											377	A
USGS	08175800	1989-12-18											470	A
USGS	08175800	1989-12-19											439	A
USGS	08175800	1989-12-20											414	A
USGS	08175800	1989-12-21											435	A
USGS	08175800	1989-12-22											393	A
USGS	08175800	1989-12-23											394	A
USGS	08175800	1989-12-24											362	A
USGS	08175800	1989-12-25											335	A
USGS	08175800	1989-12-26											459	A
USGS	08175800	1989-12-27											489	A
USGS	08175800	1989-12-28											518	A
USGS	08175800	1989-12-29											453	A
USGS	08175800	1989-12-30											451	A
USGS	08175800	1989-12-31											439	A
USGS	08175800	1990-01-01											319	A
USGS	08175800	1990-01-02											432	A
USGS	08175800	1990-01-03											397	A
USGS	08175800	1990-01-04											410	A
USGS	08175800	1990-01-05											437	A
USGS	08175800	1990-01-06											379	A
USGS	08175800	1990-01-07											444	A
USGS	08175800	1990-01-08											439	A
USGS	08175800	1990-01-09											453	A
USGS	08175800	1990-01-10											414	A
USGS	08175800	1990-01-11											415	A
USGS	08175800	1990-01-12											384	A
USGS	08175800	1990-01-13											398	A
USGS	08175800	1990-01-14											379	A
USGS	08175800	1990-01-15											348	A
USGS	08175800	1990-01-16											352	A
USGS	08175800	1990-01-17											386	A
USGS	08175800	1990-01-18											370	A
USGS	08175800	1990-01-19											431	A
USGS	08175800	1990-01-20											456	A
USGS	08175800	1990-01-21											372	A
USGS	08175800	1990-01-22											374	A
USGS	08175800	1990-01-23											387	A
USGS	08175800	1990-01-24											387	A
USGS	08175800	1990-01-25											380	A
USGS	08175800	1990-01-26											442	A
USGS	08175800	1990-01-27											390	A
USGS	08175800	1990-01-28											405	A
USGS	08175800	1990-01-29											371	A
USGS	08175800	1990-01-30											374	A
USGS	08175800	1990-01-31											373	A
USGS	08175800	1990-02-01											420	A
USGS	08175800	1990-02-02											431	A
USGS	08175800	1990-02-03											431	A
USGS	08175800	1990-02-04											457	A
USGS	08175800	1990-02-05											464	A
USGS	08175800	1990-02-06											399	A
USGS	08175800	1990-02-07											405	A
USGS	08175800	1990-02-08											399	A
USGS	08175800	1990-02-09											374	A
USGS	08175800	1990-02-10											321	A
USGS	08175800	1990-02-11											346	A
USGS	08175800	1990-02-12											399	A
USGS	08175800	1990-02-13											395	A
USGS	08175800	1990-02-14											397	A
USGS	08175800	1990-02-15											367	A
USGS	08175800	1990-02-16											381	A
USGS	08175800	1990-02-17											274	A
USGS	08175800	1990-02-18											398	A
USGS	08175800	1990-02-19											412	A
USGS	08175800	1990-02-20											452	A
USGS	08175800	1990-02-21											423	A
USGS	08175800	1990-02-22											428	A
USGS	08175800	1990-02-23											481	A
USGS	08175800	1990-02-24											428	A
USGS	08175800	1990-02-25											432	A
USGS	08175800	1990-02-26											368	A
USGS	08175800	1990-02-27											410	A
USGS	08175800	1990-02-28											402	A
USGS	08175800	1990-03-01											382	A
USGS	08175800	1990-03-02											464	A
USGS	08175800	1990-03-03											477	A
USGS	08175800	1990-03-04											599	A
USGS	08175800	1990-03-05											534	A
USGS	08175800	1990-03-06											578	A
USGS	08175800	1990-03-07											426	A
USGS	08175800	1990-03-08											502	A
USGS	08175800	1990-03-09											533	A
USGS	08175800	1990-03-10											495	A
USGS	08175800	1990-03-11											555	A
USGS	08175800	1990-03-12											518	A
USGS	08175800	1990-03-13											514	A
USGS	08175800	1990-03-14											485	A
USGS	08175800	1990-03-15											514	A
USGS	08175800	1990-03-16											498	A
USGS	08175800	1990-03-17											563	A
USGS	08175800	1990-03-18											778	A
USGS	08175800	1990-03-19											799	A
USGS	08175800	1990-03-20											676	A
USGS	08175800	1990-03-21											661	A
USGS	08175800	1990-03-22											615	A
USGS	08175800	1990-03-23											625	A
USGS	08175800	1990-03-24											662	A
USGS	08175800	1990-03-25											580	A
USGS	08175800	1990-03-26											592	A
USGS	08175800	1990-03-27											600	A
USGS	08175800	1990-03-28											582	A
USGS	08175800	1990-03-29											583	A
USGS	08175800	1990-03-30											805	A
USGS	08175800	1990-03-31											1040	A
USGS	08175800	1990-04-01											1010	A
USGS	08175800	1990-04-02											930	A
USGS	08175800	1990-04-03											726	A
USGS	08175800	1990-04-04											702	A
USGS	08175800	1990-04-05											636	A
USGS	08175800	1990-04-06											616	A
USGS	08175800	1990-04-07											670	A
USGS	08175800	1990-04-08											669	A
USGS	08175800	1990-04-09											668	A
USGS	08175800	1990-04-10											662	A
USGS	08175800	1990-04-11											595	A
USGS	08175800	1990-04-12											621	A
USGS	08175800	1990-04-13											647	A
USGS	08175800	1990-04-14											726	A
USGS	08175800	1990-04-15											579	A
USGS	08175800	1990-04-16											638	A
USGS	08175800	1990-04-17											623	A
USGS	08175800	1990-04-18											624	A
USGS	08175800	1990-04-19											618	A
USGS	08175800	1990-04-20											599	A
USGS	08175800	1990-04-21											571	A
USGS	08175800	1990-04-22											598	A
USGS	08175800	1990-04-23											576	A
USGS	08175800	1990-04-24											579	A
USGS	08175800	1990-04-25											486	A
USGS	08175800	1990-04-26											1250	A
USGS	08175800	1990-04-27											1760	A
USGS	08175800	1990-04-28											2830	A
USGS	08175800	1990-04-29											2450	A
USGS	08175800	1990-04-30											1600	A
USGS	08175800	1990-05-01											1170	A
USGS	08175800	1990-05-02											988	A
USGS	08175800	1990-05-03											1120	A
USGS	08175800	1990-05-04											1160	A
USGS	08175800	1990-05-05											1580	A
USGS	08175800	1990-05-06											3020	A
USGS	08175800	1990-05-07											2170	A
USGS	08175800	1990-05-08											1720	A
USGS	08175800	1990-05-09											1610	A
USGS	08175800	1990-05-10											1500	A
USGS	08175800	1990-05-11											1430	A
USGS	08175800	1990-05-12											1420	A
USGS	08175800	1990-05-13											1350	A
USGS	08175800	1990-05-14											1310	A
USGS	08175800	1990-05-15											1290	A
USGS	08175800	1990-05-16											1260	A
USGS	08175800	1990-05-17											1240	A
USGS	08175800	1990-05-18											1220	A
USGS	08175800	1990-05-19											1510	A
USGS	08175800	1990-05-20											1590	A
USGS	08175800	1990-05-21											1330	A
USGS	08175800	1990-05-22											1340	A
USGS	08175800	1990-05-23											1200	A
USGS	08175800	1990-05-24											1210	A
USGS	08175800	1990-05-25											1240	A
USGS	08175800	1990-05-26											1170	A
USGS	08175800	1990-05-27											1130	A
USGS	08175800	1990-05-28											1090	A
USGS	08175800	1990-05-29											1120	A
USGS	08175800	1990-05-30											1150	A
USGS	08175800	1990-05-31											1090	A
USGS	08175800	1990-06-01											1010	A
