# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-06-28 15:16:37 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08188810 Guadalupe Rv at SH 35 nr Tivoli, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08188810
#            TS   parameter     statistic     Description
#        137060       00065     00001     Gage height, feet (Maximum)
#        137061       00065     00002     Gage height, feet (Minimum)
#        137062       00065     00003     Gage height, feet (Mean)
#        137064       72255     00002     Mean water velocity for discharge computation, feet per second (Minimum)
#        137066       00060     00001     Discharge, cubic feet per second (Maximum)
#        137067       00060     00002     Discharge, cubic feet per second (Minimum)
#        277573       72137     00003     Discharge, tidally filtered, cubic feet per second (Mean)
#        325731       00060     00003     Discharge, cubic feet per second (Mean)
#        325732       72255     00003     Mean water velocity for discharge computation, feet per second (Mean)
#        325733       72255     00001     Mean water velocity for discharge computation, feet per second (Maximum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	137060_00065_00001	137060_00065_00001_cd	137061_00065_00002	137061_00065_00002_cd	137062_00065_00003	137062_00065_00003_cd	137064_72255_00002	137064_72255_00002_cd	137066_00060_00001	137066_00060_00001_cd	137067_00060_00002	137067_00060_00002_cd	277573_72137_00003	277573_72137_00003_cd	325731_00060_00003	325731_00060_00003_cd	325732_72255_00003	325732_72255_00003_cd	325733_72255_00001	325733_72255_00001_cd
USGS	08188810	2015-07-22	12.37	A	12.16	A	12.26	A	1.17	A	2120	A	1880	A	2010	A	2010	A	1.26	A	1.34	A
USGS	08188810	2015-07-23	12.34	A	12.10	A	12.21	A	1.18	A	2080	A	1870	A	1970	A	1970	A	1.24	A	1.31	A
USGS	08188810	2015-07-24	12.12	A	11.93	A	12.04	A	1.17	A	2030	A	1820	A	1920	A	1930	A	1.23	A	1.29	A
USGS	08188810	2015-07-25	11.96	A	11.77	A	11.85	A	1.14	A	1970	A	1750	A	1860	A	1860	A	1.20	A	1.28	A
USGS	08188810	2015-07-26	11.80	A	11.60	A	11.70	A	1.09	A	1870	A	1680	A	1780	A	1770	A	1.16	A	1.23	A
USGS	08188810	2015-07-27	11.74	A	11.49	A	11.63	A	1.03	A	1860	A	1580	A	1700	A	1700	A	1.12	A	1.22	A
USGS	08188810	2015-07-28	11.81	A	11.52	A	11.65	A	0.98	A	1740	A	1510	A	1650	A	1650	A	1.08	A	1.16	A
USGS	08188810	2015-07-29	11.77	A	11.39	A	11.57	A	1.00	A	1750	A	1510	A	1630	A	1620	A	1.07	A	1.17	A
USGS	08188810	2015-07-30	11.57	A	11.24	A	11.40	A	0.97	A	1730	A	1460	A	1600	A	1600	A	1.07	A	1.17	A
USGS	08188810	2015-07-31	11.57	A	11.14	A	11.29	A	0.86	A	1710	A	1300	A	1580	A	1590	A	1.08	A	1.17	A
USGS	08188810	2015-08-01	11.53	A	11.14	A	11.28	A	0.91	A	1650	A	1370	A	1530	A	1540	A	1.04	A	1.12	A
USGS	08188810	2015-08-02	11.61	A	11.19	A	11.39	A	0.87	A	1600	A	1320	A	1480	A	1490	A	1.00	A	1.08	A
USGS	08188810	2015-08-03	11.54	A	11.24	A	11.42	A	0.88	A	1570	A	1330	A	1450	A	1460	A	0.97	A	1.06	A
USGS	08188810	2015-08-04	11.53	A	11.23	A	11.35	A	0.89	A	1530	A	1340	A	1420	A	1420	A	0.96	A	1.03	A
USGS	08188810	2015-08-05	11.48	A	11.16	A	11.30	A	0.88	A	1500	A	1310	A	1400	A	1400	A	0.95	A	1.02	A
USGS	08188810	2015-08-06	11.36	A	11.11	A	11.22	A	0.85	A	1490	A	1250	A	1380	A	1380	A	0.94	A	1.02	A
USGS	08188810	2015-08-07	11.27	A	11.01	A	11.16	A	0.88	A	1450	A	1290	A	1370	A	1370	A	0.94	A	1.00	A
USGS	08188810	2015-08-08	11.20	A	11.01	A	11.09	A	0.83	A	1430	A	1210	A	1320	A	1320	A	0.91	A	0.98	A
USGS	08188810	2015-08-09	11.13	A	10.82	A	10.98	A	0.83	A	1390	A	1200	A	1300	A	1300	A	0.90	A	0.97	A
USGS	08188810	2015-08-10	11.01	A	10.70	A	10.87	A	0.80	A	1400	A	1160	A	1280	A	1290	A	0.90	A	0.99	A
USGS	08188810	2015-08-11	11.01	A	10.54	A	10.77	A	0.74	A	1330	A	1070	A	1230	A	1220	A	0.86	A	0.95	A
USGS	08188810	2015-08-12	11.14	A	10.63	A	10.83	A	0.72	A	1340	A	1050	A	1190	A	1210	A	0.85	A	0.95	A
USGS	08188810	2015-08-13	11.00	A	10.25	A	10.75	A	0.58	A	1300	A	801	A	1120	A	1100	A	0.77	A	0.92	A
USGS	08188810	2015-08-14	11.05	A	10.59	A	10.80	A	0.69	A	1210	A	981	A	1110	A	1120	A	0.79	A	0.85	A
USGS	08188810	2015-08-15	11.16	A	10.59	A	10.85	A	0.64	A	1220	A	930	A	1130	A	1130	A	0.79	A	0.87	A
USGS	08188810	2015-08-16	11.36	A	10.88	A	11.05	A	0.67	A	1210	A	989	A	1130	A	1130	A	0.78	A	0.84	A
USGS	08188810	2015-08-17	11.42	A	11.01	A	11.16	A	0.63	A	1220	A	946	A	1090	A	1090	A	0.75	A	0.84	A
USGS	08188810	2015-08-18	11.44	A	11.02	A	11.20	A	0.63	A	1170	A	923	A	1060	A	1060	A	0.72	A	0.80	A
USGS	08188810	2015-08-19	11.39	A	11.12	A	11.25	A	0.65	A	1150	A	959	A	1050	A	1050	A	0.71	A	0.78	A
USGS	08188810	2015-08-20	11.42	A	11.03	A	11.20	A	0.46	A	1160	A	685	A	1050	A	1050	A	0.71	A	0.80	A
USGS	08188810	2015-08-21	11.66	A	11.07	A	11.33	A	0.54	A	1210	A	817	A	1080	A	1060	A	0.72	A	0.82	A
USGS	08188810	2015-08-22	11.51	A	11.15	A	11.32	A	0.69	A	1220	A	1040	A	1130	A	1140	A	0.77	A	0.83	A
USGS	08188810	2015-08-23	11.33	A	10.96	A	11.14	A	0.70	A	1270	A	1030	A	1120	A	1130	A	0.78	A	0.86	A
USGS	08188810	2015-08-24	11.01	A	10.72	A	10.89	A	0.51	A	1220	A	721	A	1090	A	1070	A	0.75	A	0.85	A
USGS	08188810	2015-08-25	11.19	A	10.65	A	10.81	A	0.59	A	1200	A	865	A	1070	A	1110	A	0.78	A	0.85	A
USGS	08188810	2015-08-26	10.98	A	10.26	A	10.70	A	0.49	A	1150	A	666	A	1010	A	975	A	0.69	A	0.81	A
USGS	08188810	2015-08-27	11.08	A	10.68	A	10.85	A	0.66	A	1130	A	953	A	1020	A	1040	A	0.73	A	0.79	A
USGS	08188810	2015-08-28	11.11	A	10.32	A	10.86	A	0.52	A	1150	A	717	A	992	A	982	A	0.69	A	0.80	A
USGS	08188810	2015-08-29	11.10	A	10.73	A	10.92	A	0.57	A	1080	A	836	A	957	A	973	A	0.68	A	0.76	A
USGS	08188810	2015-08-30	11.08	A	10.49	A	10.84	A	0.43	A	1050	A	602	A	922	A	903	A	0.63	A	0.74	A
USGS	08188810	2015-08-31	11.17	A	10.80	A	10.97	A	0.57	A	1050	A	840	A	935	A	945	A	0.65	A	0.74	A
USGS	08188810	2015-09-01	11.41	A	10.95	A	11.20	A	0.51	A	1100	A	755	A	951	A	953	A	0.65	A	0.75	A
USGS	08188810	2015-09-02	11.22	A	10.99	A	11.09	A	0.54	A	1100	A	781	A	984	A	973	A	0.67	A	0.76	A
USGS	08188810	2015-09-03	11.33	A	11.01	A	11.18	A	0.61	A	1150	A	906	A	1030	A	1040	A	0.71	A	0.78	A
USGS	08188810	2015-09-04	11.37	A	11.15	A	11.25	A	0.66	A	1170	A	968	A	1040	A	1050	A	0.71	A	0.80	A
USGS	08188810	2015-09-05	11.21	A	10.71	A	11.06	A	0.41	A	1090	A	584	A	971	A	948	A	0.65	A	0.75	A
USGS	08188810	2015-09-06	10.97	A	10.79	A	10.86	A	0.60	A	1040	A	869	A	946	A	964	A	0.67	A	0.73	A
USGS	08188810	2015-09-07	10.97	A	10.39	A	10.74	A	0.44	A	1070	A	609	A	951	A	957	A	0.67	A	0.76	A
USGS	08188810	2015-09-08	11.07	A	10.66	A	10.83	A	0.55	A	1030	A	798	A	919	A	933	A	0.65	A	0.72	A
USGS	08188810	2015-09-09	11.18	A	10.51	A	10.89	A	0.38	A	985	A	537	A	880	A	858	A	0.60	A	0.68	A
USGS	08188810	2015-09-10	11.11	A	10.63	A	10.89	A	0.51	A	1050	A	735	A	913	A	928	A	0.65	A	0.74	A
USGS	08188810	2015-09-11	11.10	A	10.38	A	10.85	A	0.40	A	1180	A	569	A	1000	A	962	A	0.67	A	0.82	A
USGS	08188810	2015-09-12	11.43	A	10.76	A	11.03	A	0.77	A	1510	A	1110	A	1250	A	1240	A	0.86	A	1.01	A
USGS	08188810	2015-09-13	11.52	A	11.30	A	11.40	A	0.85	A	1550	A	1270	A	1340	A	1400	A	0.94	A	1.04	A
USGS	08188810	2015-09-14	11.44	A	11.22	A	11.33	A	0.69	A	1350	A	1030	A	1180	A	1200	A	0.81	A	0.91	A
USGS	08188810	2015-09-15	11.81	A	11.30	A	11.51	A	0.54	A	1120	A	832	A	1050	A	997	A	0.66	A	0.75	A
USGS	08188810	2015-09-16	11.73	A	11.50	A	11.65	A	0.66	A	1420	A	999	A	1200	A	1210	A	0.79	A	0.93	A
USGS	08188810	2015-09-17	11.78	A	11.56	A	11.70	A	0.83	A	1540	A	1280	A	1330	A	1380	A	0.91	A	1.01	A
USGS	08188810	2015-09-18	11.79	A	11.54	A	11.65	A	0.71	A	1380	A	1090	A	1230	A	1220	A	0.80	A	0.91	A
USGS	08188810	2015-09-19	11.76	A	11.50	A	11.66	A	0.66	A	1220	A	1020	A	1130	A	1130	A	0.74	A	0.81	A
USGS	08188810	2015-09-20	11.63	A	11.33	A	11.50	A	0.65	A	1180	A	982	A	1090	A	1090	A	0.73	A	0.79	A
USGS	08188810	2015-09-21	11.41	A	10.84	A	11.25	A	0.48	A	1130	A	684	A	1010	A	1020	A	0.69	A	0.76	A
USGS	08188810	2015-09-22	11.41	A	10.90	A	11.19	A	0.58	A	1030	A	848	A	946	A	940	A	0.64	A	0.70	A
USGS	08188810	2015-09-23	11.38	A	11.05	A	11.19	A	0.56	A	1020	A	822	A	921	A	932	A	0.63	A	0.70	A
USGS	08188810	2015-09-24	11.47	A	10.71	A	11.18	A	0.35	A	1010	A	491	A	868	A	846	A	0.58	A	0.69	A
USGS	08188810	2015-09-25	11.58	A	11.10	A	11.29	A	0.51	A	966	A	761	A	875	A	879	A	0.59	A	0.65	A
USGS	08188810	2015-09-26	11.52	A	11.07	A	11.21	A	0.34	A	1010	A	509	A	872	A	874	A	0.59	A	0.68	A
USGS	08188810	2015-09-27	11.48	A	10.67	A	11.25	A	0.35	A	1040	A	498	A	875	A	875	A	0.59	A	0.70	A
USGS	08188810	2015-09-28	11.45	A	11.20	A	11.34	A	0.51	A	1010	A	759	A	893	A	896	A	0.60	A	0.68	A
USGS	08188810	2015-09-29	11.40	A	10.80	A	11.20	A	0.38	A	985	A	547	A	873	A	861	A	0.59	A	0.67	A
USGS	08188810	2015-09-30	11.36	A	11.18	A	11.28	A	0.55	A	1010	A	814	A	907	A	896	A	0.61	A	0.69	A
USGS	08188810	2015-10-01	11.67	A	11.31	A	11.43	A	0.60	A	1100	A	898	A	967	A	989	A	0.66	A	0.74	A
USGS	08188810	2015-10-02	11.46	A	11.10	A	11.30	A	0.55	A	1060	A	826	A	932	A	934	A	0.63	A	0.71	A
USGS	08188810	2015-10-03	11.45	A	10.81	A	11.27	A	0.29	A	1020	A	408	A	852	A	848	A	0.57	A	0.69	A
USGS	08188810	2015-10-04	11.38	A	10.91	A	11.16	A	0.38	A	979	A	549	A	839	A	836	A	0.57	A	0.68	A
USGS	08188810	2015-10-05	11.15	A	10.62	A	11.01	A	0.26	A	967	A	373	A	822	A	840	A	0.58	A	0.67	A
USGS	08188810	2015-10-06	11.13	A	10.58	A	10.86	A	0.29	A	909	A	402	A	768	A	782	A	0.55	A	0.64	A
USGS	08188810	2015-10-07	11.09	A	10.30	A	10.82	A	0.15	A	983	A	202	A	738	A	726	A	0.51	A	0.69	A
USGS	08188810	2015-10-08	11.23	A	10.62	A	10.96	A	0.22	A	853	A	308	A	731	A	736	A	0.51	A	0.59	A
USGS	08188810	2015-10-09	11.21	A	10.69	A	11.04	A	0.14	A	965	A	198	A	723	A	703	A	0.48	A	0.66	A
USGS	08188810	2015-10-10	11.15	A	10.76	A	10.96	A	0.29	A	863	A	413	A	729	A	755	A	0.52	A	0.60	A
USGS	08188810	2015-10-11	11.26	A	10.63	A	11.02	A	0.18	A	849	A	258	A	713	A	698	A	0.48	A	0.59	A
USGS	08188810	2015-10-12	11.36	A	10.93	A	11.17	A	0.06	A	823	A	83.2	A	692	A	670	A	0.46	A	0.57	A
USGS	08188810	2015-10-13	11.42	A	10.69	A	11.02	A	0.23	A	896	A	331	A	688	A	732	A	0.50	A	0.61	A
USGS	08188810	2015-10-14	11.02	A	10.53	A	10.82	A	0.05	A	910	A	70.3	A	681	A	656	A	0.46	A	0.63	A
USGS	08188810	2015-10-15	11.06	A	10.60	A	10.90	A	0.09	A	887	A	133	A	654	A	698	A	0.49	A	0.61	A
USGS	08188810	2015-10-16	11.27	A	10.65	A	11.04	A	0.02	A	879	A	29.3	A	634	A	634	A	0.44	A	0.60	A
USGS	08188810	2015-10-17	11.27	A	10.64	A	11.07	A	0.07	A	771	A	102	A	627	A	623	A	0.43	A	0.54	A
USGS	08188810	2015-10-18	11.46	A	10.83	A	11.27	A	0.04	A	846	A	50.4	A	608	A	612	A	0.41	A	0.57	A
USGS	08188810	2015-10-19	11.66	A	11.11	A	11.45	A	0.08	A	731	A	116	A	609	A	595	A	0.40	A	0.49	A
USGS	08188810	2015-10-20	11.68	A	11.42	A	11.53	A	0.18	A	716	A	277	A	587	A	582	A	0.39	A	0.48	A
USGS	08188810	2015-10-21	12.09	A	11.59	A	11.86	A	0.28	A	636	A	436	A	553	A	555	A	0.36	A	0.42	A
USGS	08188810	2015-10-22	12.47	A	11.86	A	12.18	A	0.23	A	681	A	366	A	561	A	558	A	0.35	A	0.43	A
USGS	08188810	2015-10-23	12.42	A	12.15	A	12.28	A	0.29	A	726	A	471	A	604	A	585	A	0.37	A	0.46	A
USGS	08188810	2015-10-24	12.57	A	11.94	A	12.27	A	0.31	A	963	A	498	A	801	A	728	A	0.46	A	0.62	A
USGS	08188810	2015-10-25	12.03	A	11.20	A	11.60	A	0.51	A	1620	A	795	A	1290	A	1270	A	0.84	A	1.05	A
USGS	08188810	2015-10-26	12.30	A	11.78	A	12.03	A	0.99	A	2180	A	1540	A	1850	A	1820	A	1.16	A	1.36	A
USGS	08188810	2015-10-27	12.84	A	12.29	A	12.57	A	1.31	A	2630	A	2080	A	2370	A	2380	A	1.46	A	1.59	A
USGS	08188810	2015-10-28	13.44	A	12.84	A	13.18	A	1.48	A	2900	A	2510	A	2700	A	2700	A	1.59	A	1.69	A
USGS	08188810	2015-10-29	14.02	A	13.44	A	13.73	A	1.59	A	3020	A	2760	A	2880	A	2890	A	1.64	A	1.69	A
USGS	08188810	2015-10-30	14.54	A	14.01	A	14.32	A	1.51	A	3050	A	2820	A	2930	A	2950	A	1.61	A	1.67	A
USGS	08188810	2015-10-31	14.50	A	14.13	A	14.34	A	1.53	A	3030	A	2830	A	2890	A	2920	A	1.59	A	1.67	A
USGS	08188810	2015-11-01	14.16	A	13.69	A	13.96	A	1.48	A	3000	A	2610	A	2790	A	2790	A	1.56	A	1.65	A
USGS	08188810	2015-11-02	13.78	A	13.69	A	13.73	A	1.43	A	2800	A	2530	A	2690	A	2640	A	1.50	A	1.59	A
USGS	08188810	2015-11-03	13.98	A	13.72	A	13.87	A	1.50	A	2970	A	2650	A	2810	A	2820	A	1.58	A	1.65	A
USGS	08188810	2015-11-04	14.34	A	13.95	A	14.19	A	1.57	A	3090	A	2850	A	2930	A	2960	A	1.63	A	1.70	A
USGS	08188810	2015-11-05	14.45	A	14.31	A	14.39	A	1.55	A	3090	A	2860	A	2960	A	2960	A	1.60	A	1.68	A
USGS	08188810	2015-11-06	14.45	A	14.37	A	14.42	A	1.55	A	3090	A	2870	A	2980	A	2990	A	1.61	A	1.67	A
USGS	08188810	2015-11-07	14.46	A	14.30	A	14.38	A	1.49	A	3060	A	2740	A	2920	A	2940	A	1.59	A	1.65	A
USGS	08188810	2015-11-08	14.31	A	14.22	A	14.27	A	1.44	A	2920	A	2630	A	2780	A	2760	A	1.51	A	1.59	A
USGS	08188810	2015-11-09	14.26	A	14.14	A	14.21	A	1.41	A	2810	A	2560	A	2680	A	2680	A	1.47	A	1.54	A
USGS	08188810	2015-11-10	14.16	A	14.06	A	14.11	A	1.40	A	2710	A	2530	A	2620	A	2620	A	1.44	A	1.49	A
USGS	08188810	2015-11-11	14.18	A	13.99	A	14.08	A	1.34	A	2700	A	2430	A	2580	A	2570	A	1.42	A	1.49	A
USGS	08188810	2015-11-12	14.02	A	13.74	A	13.87	A	1.36	A	2680	A	2450	A	2570	A	2570	A	1.44	A	1.50	A
USGS	08188810	2015-11-13	13.82	A	13.73	A	13.77	A	1.36	A	2680	A	2420	A	2520	A	2520	A	1.42	A	1.51	A
USGS	08188810	2015-11-14	13.83	A	13.72	A	13.76	A	1.31	A	2580	A	2310	A	2450	A	2460	A	1.39	A	1.46	A
USGS	08188810	2015-11-15	13.95	A	13.73	A	13.83	A	1.25	A	2490	A	2220	A	2370	A	2370	A	1.33	A	1.40	A
USGS	08188810	2015-11-16	13.92	A	13.81	A	13.87	A	1.22	A	2440	A	2170	A	2280	A	2300	A	1.29	A	1.37	A
USGS	08188810	2015-11-17	14.07	A	13.80	A	13.94	A	1.15	A	2400	A	2080	A	2220	A	2210	A	1.24	A	1.35	A
USGS	08188810	2015-11-18	13.88	A	13.68	A	13.81	A	1.19	A	2320	A	2110	A	2220	A	2210	A	1.25	A	1.31	A
USGS	08188810	2015-11-19	13.71	A	13.64	A	13.67	A	1.19	A	2350	A	2110	A	2230	A	2240	A	1.28	A	1.34	A
USGS	08188810	2015-11-20	13.76	A	13.64	A	13.71	A	1.17	A	2350	A	2050	A	2210	A	2190	A	1.24	A	1.34	A
USGS	08188810	2015-11-21	13.77	A	13.40	A	13.61	A	1.17	A	2330	A	2080	A	2190	A	2180	A	1.25	A	1.34	A
USGS	08188810	2015-11-22	13.62	A	13.51	A	13.56	A	1.19	A	2310	A	2080	A	2180	A	2190	A	1.25	A	1.33	A
USGS	08188810	2015-11-23	13.59	A	13.03	A	13.35	A	1.03	A	2260	A	1740	A	2070	A	2070	A	1.20	A	1.30	A
USGS	08188810	2015-11-24	13.16	A	12.94	A	13.05	A	1.08	A	2090	A	1810	A	1950	A	1940	A	1.15	A	1.25	A
USGS	08188810	2015-11-25	13.25	A	13.05	A	13.14	A	1.02	A	2020	A	1730	A	1890	A	1890	A	1.11	A	1.19	A
USGS	08188810	2015-11-26	13.33	A	13.15	A	13.25	A	1.00	A	1960	A	1690	A	1820	A	1840	A	1.08	A	1.15	A
USGS	08188810	2015-11-27	13.34	A	13.16	A	13.26	A	0.94	A	1830	A	1610	A	1730	A	1720	A	1.00	A	1.07	A
USGS	08188810	2015-11-28	13.28	A	12.82	A	13.01	A	0.94	A	1860	A	1580	A	1730	A	1720	A	1.02	A	1.12	A
USGS	08188810	2015-11-29	12.93	A	12.66	A	12.82	A	0.97	A	1850	A	1610	A	1750	A	1750	A	1.06	A	1.12	A
USGS	08188810	2015-11-30	12.77	A	12.50	A	12.68	A	0.97	A	1810	A	1590	A	1720	A	1700	A	1.03	A	1.11	A
USGS	08188810	2015-12-01	12.91	A	12.52	A	12.66	A	0.97	A	2070	A	1580	A	1810	A	1760	A	1.08	A	1.25	A
USGS	08188810	2015-12-02	13.34	A	12.74	A	13.08	A	1.14	A	2460	A	1900	A	2160	A	2180	A	1.29	A	1.44	A
USGS	08188810	2015-12-03	13.58	A	13.28	A	13.42	A	1.33	A	2570	A	2280	A	2420	A	2420	A	1.40	A	1.48	A
USGS	08188810	2015-12-04	13.79	A	13.58	A	13.70	A	1.36	A	2620	A	2400	A	2510	A	2520	A	1.43	A	1.49	A
USGS	08188810	2015-12-05	13.73	A	13.50	A	13.65	A	1.34	A	2650	A	2350	A	2470	A	2500	A	1.42	A	1.50	A
USGS	08188810	2015-12-06	13.55	A	13.31	A	13.44	A	1.31	A	2520	A	2250	A	2360	A	2370	A	1.37	A	1.45	A
USGS	08188810	2015-12-07	13.34	A	13.15	A	13.22	A	1.27	A	2380	A	2150	A	2260	A	2260	A	1.32	A	1.39	A
USGS	08188810	2015-12-08	13.20	A	13.00	A	13.10	A	1.20	A	2250	A	2030	A	2160	A	2140	A	1.27	A	1.33	A
USGS	08188810	2015-12-09	13.08	A	12.90	A	12.99	A	1.17	A	2190	A	1950	A	2080	A	2080	A	1.24	A	1.30	A
USGS	08188810	2015-12-10	13.00	A	12.83	A	12.93	A	1.12	A	2120	A	1880	A	2020	A	2010	A	1.21	A	1.27	A
USGS	08188810	2015-12-11	13.01	A	12.83	A	12.92	A	1.10	A	2080	A	1830	A	1970	A	1970	A	1.18	A	1.25	A
USGS	08188810	2015-12-12	13.19	A	12.90	A	13.03	A	1.00	A	2070	A	1700	A	1890	A	1900	A	1.13	A	1.24	A
USGS	08188810	2015-12-13	13.42	A	12.88	A	13.18	A	0.97	A	2010	A	1660	A	1860	A	1830	A	1.08	A	1.20	A
USGS	08188810	2015-12-14	13.18	A	13.01	A	13.12	A	1.08	A	2120	A	1830	A	1950	A	1950	A	1.15	A	1.26	A
USGS	08188810	2015-12-15	13.23	A	13.03	A	13.15	A	1.16	A	2320	A	1950	A	2080	A	2070	A	1.22	A	1.36	A
USGS	08188810	2015-12-16	13.39	A	13.18	A	13.28	A	1.22	A	2320	A	2080	A	2190	A	2210	A	1.29	A	1.36	A
USGS	08188810	2015-12-17	13.53	A	13.24	A	13.42	A	1.21	A	2400	A	2110	A	2250	A	2230	A	1.29	A	1.39	A
USGS	08188810	2015-12-18	13.61	A	13.36	A	13.50	A	1.29	A	2540	A	2240	A	2400	A	2410	A	1.38	A	1.46	A
USGS	08188810	2015-12-19	13.63	A	13.45	A	13.53	A	1.36	A	2600	A	2380	A	2460	A	2490	A	1.43	A	1.50	A
USGS	08188810	2015-12-20	13.63	A	13.51	A	13.58	A	1.21	A	2550	A	2120	A	2290	A	2300	A	1.32	A	1.46	A
USGS	08188810	2015-12-21	13.69	A	13.42	A	13.56	A	1.01	A	2180	A	1760	A	2110	A	2070	A	1.19	A	1.25	A
USGS	08188810	2015-12-22	13.48	A	13.22	A	13.34	A	1.16	A	2210	A	2010	A	2080	A	2110	A	1.23	A	1.28	A
USGS	08188810	2015-12-23	13.57	A	13.21	A	13.35	A	1.09	A	2190	A	1890	A	2090	A	2060	A	1.19	A	1.28	A
USGS	08188810	2015-12-24	13.45	A	13.20	A	13.32	A	1.14	A	2310	A	1960	A	2170	A	2190	A	1.28	A	1.34	A
USGS	08188810	2015-12-25	13.33	A	13.13	A	13.25	A	1.14	A	2240	A	1950	A	2120	A	2120	A	1.24	A	1.31	A
USGS	08188810	2015-12-26	13.56	A	13.25	A	13.43	A	1.05	A	2170	A	1830	A	2010	A	1990	A	1.15	A	1.27	A
USGS	08188810	2015-12-27	13.72	A	12.92	A	13.41	A	1.05	A	2310	A	1840	A	2050	A	2050	A	1.19	A	1.37	A
USGS	08188810	2015-12-28	13.00	A	12.66	A	12.82	A	1.25	A	2290	A	2070	A	2180	A	2200	A	1.33	A	1.39	A
USGS	08188810	2015-12-29	12.74	A	12.57	A	12.64	A	1.27	A	2270	A	2080	A	2170	A	2180	A	1.33	A	1.39	A
USGS	08188810	2015-12-30	12.81	A	12.54	A	12.68	A	1.00	A	2240	A	1640	A	2130	A	2110	A	1.28	A	1.37	A
USGS	08188810	2015-12-31	13.04	A	12.76	A	12.91	A	1.16	A	2320	A	1930	A	2170	A	2170	A	1.30	A	1.39	A
USGS	08188810	2016-01-01	13.08	A	12.93	A	12.99	A	1.17	A	2420	A	1950	A	2260	A	2260	A	1.34	A	1.44	A
USGS	08188810	2016-01-02	13.17	A	12.99	A	13.10	A	1.21	A	2540	A	2050	A	2350	A	2370	A	1.40	A	1.50	A
USGS	08188810	2016-01-03	13.20	A	13.08	A	13.14	A	1.22	A	2520	A	2080	A	2410	A	2400	A	1.42	A	1.49	A
USGS	08188810	2016-01-04	13.17	A	12.97	A	13.06	A	1.34	A	2550	A	2260	A	2420	A	2430	A	1.44	A	1.52	A
USGS	08188810	2016-01-05	13.18	A	13.00	A	13.10	A	1.28	A	2510	A	2180	A	2370	A	2370	A	1.40	A	1.49	A
USGS	08188810	2016-01-06	13.40	A	13.12	A	13.21	A	1.22	A	2410	A	2080	A	2300	A	2280	A	1.34	A	1.42	A
USGS	08188810	2016-01-07	13.52	A	13.24	A	13.38	A	1.31	A	2520	A	2250	A	2380	A	2370	A	1.38	A	1.45	A
USGS	08188810	2016-01-08	13.65	A	13.51	A	13.57	A	1.35	A	2680	A	2360	A	2530	A	2540	A	1.45	A	1.54	A
USGS	08188810	2016-01-09	13.63	A	13.21	A	13.42	A	1.45	A	2770	A	2520	A	2620	A	2640	A	1.52	A	1.62	A
USGS	08188810	2016-01-10	13.27	A	13.08	A	13.18	A	1.46	A	2750	A	2490	A	2620	A	2630	A	1.55	A	1.62	A
USGS	08188810	2016-01-11	13.15	A	13.02	A	13.10	A	1.46	A	2660	A	2460	A	2580	A	2570	A	1.52	A	1.57	A
USGS	08188810	2016-01-12	13.27	A	13.12	A	13.21	A	1.41	A	2680	A	2410	A	2550	A	2570	A	1.51	A	1.58	A
USGS	08188810	2016-01-13	13.26	A	13.06	A	13.18	A	1.36	A	2680	A	2310	A	2470	A	2500	A	1.47	A	1.57	A
USGS	08188810	2016-01-14	13.11	A	12.89	A	13.02	A	1.25	A	2460	A	2080	A	2280	A	2280	A	1.35	A	1.46	A
USGS	08188810	2016-01-15	12.93	A	12.51	A	12.72	A	1.19	A	2230	A	1940	A	2090	A	2070	A	1.26	A	1.34	A
USGS	08188810	2016-01-16	12.54	A	12.11	A	12.39	A	1.11	A	2120	A	1800	A	1990	A	1970	A	1.23	A	1.34	A
USGS	08188810	2016-01-17	12.45	A	12.08	A	12.30	A	1.08	A	2100	A	1740	A	1970	A	1950	A	1.22	A	1.33	A
USGS	08188810	2016-01-18	12.48	A	12.29	A	12.39	A	1.15	A	2090	A	1850	A	1970	A	1980	A	1.23	A	1.31	A
USGS	08188810	2016-01-19	12.52	A	12.32	A	12.43	A	1.14	A	2080	A	1850	A	1970	A	1970	A	1.22	A	1.29	A
USGS	08188810	2016-01-20	12.44	A	12.24	A	12.35	A	1.17	A	2030	A	1870	A	1960	A	1950	A	1.22	A	1.27	A
USGS	08188810	2016-01-21	12.41	A	11.86	A	12.20	A	1.13	A	2050	A	1810	A	1950	A	1930	A	1.22	A	1.32	A
USGS	08188810	2016-01-22	12.04	A	11.61	A	11.75	A	1.19	A	2070	A	1830	A	1940	A	1950	A	1.27	A	1.36	A
USGS	08188810	2016-01-23	11.68	A	11.46	A	11.57	A	1.17	A	1990	A	1760	A	1880	A	1870	A	1.24	A	1.31	A
